"PointID","x","y","z"
57215, 2.482696626112138e+01, 2.046082496344246e+01, 2.258034059885516e+00
57216, 2.484338059829617e+01, 2.046526752365900e+01, 2.249507032867170e+00
57217, 2.484323565146229e+01, 2.046306596562018e+01, 2.253113863063562e+00
57218, 2.483512915231813e+01, 2.046032918540474e+01, 2.257515912738360e+00
57219, 2.485107078386529e+01, 2.046459493361194e+01, 2.249271433520651e+00
57220, 2.485093104005905e+01, 2.046245507804649e+01, 2.252757705337006e+00
57221, 2.484299555453520e+01, 2.045983287515931e+01, 2.257018467672437e+00
57222, 2.485871657706301e+01, 2.046391616706975e+01, 2.249035525509505e+00
57223, 2.485858145943954e+01, 2.046183235650125e+01, 2.252407896444868e+00
57224, 2.485069949376438e+01, 2.045932528708532e+01, 2.256537369985406e+00
57225, 2.486605231142961e+01, 2.046325717377408e+01, 2.248804169319979e+00
57226, 2.486592144070234e+01, 2.046122537325330e+01, 2.252069459301717e+00
57227, 2.485835758136109e+01, 2.045879657576567e+01, 2.256068468519644e+00
57228, 2.487318944338708e+01, 2.046260810467992e+01, 2.248575425110900e+00
57229, 2.487306242166636e+01, 2.046062427377307e+01, 2.251739739533352e+00
57230, 2.486570459148906e+01, 2.045827636736842e+01, 2.255617379263732e+00
57231, 2.488039548098222e+01, 2.046194330387987e+01, 2.248343551281895e+00
57232, 2.488027179791419e+01, 2.046000270138394e+01, 2.251411948534018e+00
57233, 2.487285195750698e+01, 2.045775512780281e+01, 2.255180679214195e+00
57234, 2.488742403809330e+01, 2.046128713371465e+01, 2.248113589743544e+00
57235, 2.488730335485670e+01, 2.045938634945854e+01, 2.251091423579985e+00
57236, 2.488006695839242e+01, 2.045720592240214e+01, 2.254750349815930e+00
57237, 2.489401041742780e+01, 2.046066669800535e+01, 2.247891970082502e+00
57238, 2.489389257592002e+01, 2.045880369243430e+01, 2.250784938187074e+00
57239, 2.488710359133599e+01, 2.045665605013512e+01, 2.254332420980248e+00
57240, 2.490050272738254e+01, 2.046004809241219e+01, 2.247670897627806e+00
57241, 2.490038740980538e+01, 2.045821975546609e+01, 2.250483457077202e+00
57242, 2.489369756780175e+01, 2.045613573932926e+01, 2.253934350388801e+00
57243, 2.490695492691135e+01, 2.045942617608619e+01, 2.247448843356638e+00
57244, 2.490019666055707e+01, 2.045560902450429e+01, 2.253545484831254e+00
57245, 2.490684181662649e+01, 2.045762951317694e+01, 2.250184959080755e+00
57246, 2.491319636180842e+01, 2.045881870483293e+01, 2.247230058065098e+00
57247, 2.490665483437446e+01, 2.045507112591009e+01, 2.253163317690813e+00
57248, 2.491308527242433e+01, 2.045705170188911e+01, 2.249893793760912e+00
57249, 2.491930604195959e+01, 2.045821812975582e+01, 2.247012601854478e+00
57250, 2.491290172601108e+01, 2.045454203249491e+01, 2.252792541220920e+00
57251, 2.491919677503913e+01, 2.045647873721393e+01, 2.249607522918290e+00
57252, 2.492543063082685e+01, 2.045760954058770e+01, 2.246792420024683e+00
57253, 2.491901632557046e+01, 2.045401425955541e+01, 2.252430132401028e+00
57254, 2.492532292647277e+01, 2.045589536467549e+01, 2.249321491381094e+00
57255, 2.493158693975037e+01, 2.045699116682129e+01, 2.246568804950213e+00
57256, 2.492514516362581e+01, 2.045347223325968e+01, 2.252070664108130e+00
57257, 2.493148054560590e+01, 2.045529990485016e+01, 2.249034801703274e+00
57258, 2.493751894918120e+01, 2.045639010633843e+01, 2.246349228800038e+00
57259, 2.493130506982516e+01, 2.045291440889735e+01, 2.251713042820300e+00
57260, 2.493741376715706e+01, 2.045472051626647e+01, 2.248755508183329e+00
57261, 2.494331275842637e+01, 2.045579769667049e+01, 2.246131520399085e+00
57262, 2.493724037134962e+01, 2.045237023317281e+01, 2.251366259147038e+00
57263, 2.493104466602002e+01, 2.044971874478520e+01, 2.254593356261207e+00
57264, 2.494320864905062e+01, 2.045414825674515e+01, 2.248481150128781e+00
57265, 2.494908231759281e+01, 2.045520199085766e+01, 2.245912328499764e+00
57266, 2.494303707949172e+01, 2.045183049192889e+01, 2.251027441814248e+00
57267, 2.493698336294026e+01, 2.044922731989062e+01, 2.254172746870586e+00
57268, 2.494897908352407e+01, 2.045357080784215e+01, 2.248208006803981e+00
57269, 2.495468950657631e+01, 2.045461804690023e+01, 2.245696079003158e+00
57270, 2.494880901505211e+01, 2.045128244444529e+01, 2.250692341483846e+00
57271, 2.494278306337502e+01, 2.044873620328189e+01, 2.253762780696286e+00
57272, 2.495458703924578e+01, 2.045300381111127e+01, 2.247940773390385e+00
57273, 2.496007191230184e+01, 2.045405309426524e+01, 2.245485101241577e+00
57274, 2.495441825645764e+01, 2.045074246527058e+01, 2.250366132601485e+00
57275, 2.494855749609021e+01, 2.044823220241586e+01, 2.253358537712844e+00
57276, 2.495997014870557e+01, 2.045245480810389e+01, 2.247681822776894e+00
57277, 2.496550846404860e+01, 2.045347699261975e+01, 2.245270296707283e+00
57278, 2.495980249437499e+01, 2.045021854058341e+01, 2.250051328432637e+00
57279, 2.495416887453000e+01, 2.044773254177267e+01, 2.252965921483669e+00
57280, 2.496540719605685e+01, 2.045189275856642e+01, 2.247421188205490e+00
57281, 2.497095402549491e+01, 2.045289465523347e+01, 2.245052963950301e+00
57282, 2.496524032265734e+01, 2.044967854932501e+01, 2.249736640810775e+00
57283, 2.495955497016321e+01, 2.044724581944149e+01, 2.252587691294959e+00
57284, 2.497085307947515e+01, 2.045132285433930e+01, 2.247160157085816e+00
57285, 2.497619668483571e+01, 2.045232971012056e+01, 2.244840469861450e+00
57286, 2.497068667962334e+01, 2.044912802807159e+01, 2.249423400739088e+00
57287, 2.496499413171178e+01, 2.044673873581221e+01, 2.252210749702885e+00
57288, 2.497609600999961e+01, 2.045076954131168e+01, 2.246906516864168e+00
57289, 2.498132595647667e+01, 2.045177255363823e+01, 2.244629881338079e+00
57290, 2.497592993968698e+01, 2.044859249922168e+01, 2.249120164730632e+00
57291, 2.497044134079216e+01, 2.044621721125386e+01, 2.251836551644014e+00
57292, 2.498122545566309e+01, 2.045022295522720e+01, 2.246656958994325e+00
57293, 2.498642916228787e+01, 2.045121356750394e+01, 2.244418065582693e+00
57294, 2.498105951536960e+01, 2.044806181686134e+01, 2.248823083269838e+00
57295, 2.497568518732584e+01, 2.044570808102485e+01, 2.251474818876398e+00
57296, 2.498632869593326e+01, 2.044967324689593e+01, 2.246407977048114e+00
57297, 2.499127006361563e+01, 2.045067970952501e+01, 2.244213846217693e+00
57298, 2.498616263178328e+01, 2.044752585235207e+01, 2.248528099765413e+00
57299, 2.499116963291808e+01, 2.044914826531677e+01, 2.246168866143042e+00
57300, 2.499596292269733e+01, 2.045015850453921e+01, 2.244013211846593e+00
57301, 2.499100338906665e+01, 2.044701367456144e+01, 2.248245440401364e+00
57302, 2.499586247781174e+01, 2.044863525812099e+01, 2.245935141949003e+00
57303, 2.500067356447882e+01, 2.044963121484187e+01, 2.243809778863534e+00
57304, 2.499569592927397e+01, 2.044651221404643e+01, 2.247969929838436e+00
57305, 2.500057297314581e+01, 2.044811506485588e+01, 2.245699788936853e+00
57306, 2.500531112705422e+01, 2.044910838015084e+01, 2.243606936971908e+00
57307, 2.500040587192320e+01, 2.044600174825856e+01, 2.247693551485525e+00
57308, 2.500521031680919e+01, 2.044759865373563e+01, 2.245466240939682e+00
57309, 2.500993143513940e+01, 2.044858367991228e+01, 2.243402391849506e+00
57310, 2.500504249524165e+01, 2.044549384062635e+01, 2.247419945051492e+00
57311, 2.500983031085276e+01, 2.044707962497001e+01, 2.245231870864009e+00
57312, 2.501458637629924e+01, 2.044805107232014e+01, 2.243193887455706e+00
57313, 2.500966156293543e+01, 2.044498199090835e+01, 2.247145981846987e+00
57314, 2.501448481445928e+01, 2.044655183483474e+01, 2.244994127540995e+00
57315, 2.501923411679769e+01, 2.044751540693433e+01, 2.242983005984221e+00
57316, 2.501431488782909e+01, 2.044445990669312e+01, 2.246868628131936e+00
57317, 2.501913201367425e+01, 2.044602029499258e+01, 2.244754594961576e+00
57318, 2.502387944778495e+01, 2.044697608623945e+01, 2.242769493334700e+00
57319, 2.501896068503017e+01, 2.044393282843521e+01, 2.246589504231560e+00
57320, 2.502377669232364e+01, 2.044548436730473e+01, 2.244512926336970e+00
57321, 2.502832981546026e+01, 2.044645611047076e+01, 2.242561718329813e+00
57322, 2.502360372788604e+01, 2.044340006139569e+01, 2.246308080944142e+00
57323, 2.501870716596759e+01, 2.044117994410627e+01, 2.248466747921647e+00
57324, 2.502822641020185e+01, 2.044496766674563e+01, 2.244278025250416e+00
57325, 2.503268181248857e+01, 2.044594424105989e+01, 2.242355819033510e+00
57326, 2.502805176099863e+01, 2.044288614727344e+01, 2.246034324085441e+00
57327, 2.503257769986016e+01, 2.044445859877215e+01, 2.244045757234942e+00
57328, 2.503699777331934e+01, 2.044543310701843e+01, 2.242149193385393e+00
57329, 2.503240122339382e+01, 2.044237898467635e+01, 2.245763524881076e+00
57330, 2.503689284968711e+01, 2.044394954776664e+01, 2.243813323909509e+00
57331, 2.504123006638638e+01, 2.044492858767300e+01, 2.241944048139653e+00
57332, 2.503671432639430e+01, 2.044187059272502e+01, 2.245492433289904e+00
57333, 2.504112425916071e+01, 2.044344657701196e+01, 2.243583036665438e+00
57334, 2.504534608032998e+01, 2.044443495296311e+01, 2.241741898052649e+00
57335, 2.504094351526359e+01, 2.044136731062800e+01, 2.245223576420228e+00
57336, 2.504523935633776e+01, 2.044295425500075e+01, 2.243356372271986e+00
57337, 2.504936366965761e+01, 2.044395057072617e+01, 2.241541671436733e+00
57338, 2.504505628166759e+01, 2.044087414417675e+01, 2.244958508924401e+00
57339, 2.504925603979006e+01, 2.044247146384365e+01, 2.243131816144361e+00
57340, 2.505322878309945e+01, 2.044348309741799e+01, 2.241345135361060e+00
57341, 2.504907059228518e+01, 2.044039067861487e+01, 2.244695280603118e+00
57342, 2.505312042143001e+01, 2.044200737794308e+01, 2.242910523900374e+00
57343, 2.505705503070723e+01, 2.044302003814098e+01, 2.241145379369692e+00
57344, 2.505293283691676e+01, 2.043992822630822e+01, 2.244434938553617e+00
57345, 2.505694627128151e+01, 2.044155146587318e+01, 2.242683890619606e+00
57346, 2.506075117970911e+01, 2.044257479999774e+01, 2.240944604052094e+00
57347, 2.505675704796202e+01, 2.043947887771696e+01, 2.244167267282668e+00
57348, 2.506064276037542e+01, 2.044112082609401e+01, 2.242452755040425e+00
57349, 2.506432200725639e+01, 2.044214901708469e+01, 2.240740380520762e+00
57350, 2.506045288216951e+01, 2.043906490572552e+01, 2.243893162532497e+00
57351, 2.506421469809719e+01, 2.044072066768526e+01, 2.242213016763939e+00
57352, 2.506765850693596e+01, 2.044175800778841e+01, 2.240536739419717e+00
57353, 2.507049754484603e+01, 2.044143545162996e+01, 2.240347264147724e+00
57354, 2.503593332669611e+01, 2.042691668382489e+01, 2.250757865381204e+00
57355, 2.501869882465098e+01, 2.042794646694542e+01, 2.253079103394005e+00
57356, 2.502766282793517e+01, 2.042745300750406e+01, 2.251890716772371e+00
57357, 2.358493407899738e+01, 2.044674697005084e+01, 2.221311294935535e+00
57358, 2.355009516515818e+01, 2.044548452251217e+01, 2.216306851791144e+00
57359, 2.351663567377468e+01, 2.044400007098097e+01, 2.211141188525970e+00
57360, 2.348579116346521e+01, 2.044233232133946e+01, 2.206083867528752e+00
57361, 2.348273803992613e+01, 2.049430295042823e+01, 2.123988155809551e+00
57362, 2.346483431341422e+01, 2.049216598043465e+01, 2.122354568423226e+00
57363, 2.346647448973675e+01, 2.048419673151615e+01, 2.110379619746054e+00
57364, 2.348232694314390e+01, 2.048633907849697e+01, 2.111511346418802e+00
57365, 2.350101899141403e+01, 2.049619725417018e+01, 2.125653832511211e+00
57366, 2.350153715576482e+01, 2.048829624598009e+01, 2.112499229670922e+00
57367, 2.351972821941404e+01, 2.049789152739955e+01, 2.127351214618412e+00
57368, 2.351896417132089e+01, 2.048997663423538e+01, 2.113596857056751e+00
57369, 2.353906338249315e+01, 2.049942556786149e+01, 2.129101866950789e+00
57370, 2.354045234859374e+01, 2.049109811638628e+01, 2.113985901289534e+00
57371, 2.344729132145147e+01, 2.048973072490438e+01, 2.120760938900434e+00
57372, 2.343012984771494e+01, 2.048693031418917e+01, 2.119223614992596e+00
57373, 2.343367463755942e+01, 2.047901048220572e+01, 2.108483041812114e+00
57374, 2.344850106076380e+01, 2.048167998928312e+01, 2.109453278304502e+00
57375, 2.341350113276820e+01, 2.048370390335590e+01, 2.117782608102067e+00
57376, 2.341596531467998e+01, 2.047512339906070e+01, 2.107314346172148e+00
57377, 2.343184072128538e+01, 2.046047988869975e+01, 2.095432484928334e+00
57378, 2.357946167396611e+01, 2.050205071736973e+01, 2.132723935594157e+00
57379, 2.355893140783281e+01, 2.050080268049655e+01, 2.130887475136857e+00
57380, 2.356206212953121e+01, 2.049087556079625e+01, 2.112796839056455e+00
57381, 2.358309025733020e+01, 2.049358374626221e+01, 2.116044449100617e+00
57382, 2.339769273989589e+01, 2.048000786099343e+01, 2.116503176961128e+00
57383, 2.340155208566288e+01, 2.047066910202256e+01, 2.105957000069313e+00
57384, 2.343114628879478e+01, 2.043969998333067e+01, 2.088556923943356e+00
57385, 2.340645570625608e+01, 2.045583828930720e+01, 2.096371203824584e+00
57386, 2.340788295240623e+01, 2.043756116399052e+01, 2.090639181078802e+00
57387, 2.338524289634323e+01, 2.045249807336941e+01, 2.098411181411301e+00
57388, 2.338791858669385e+01, 2.043551543230927e+01, 2.093055910478930e+00
57389, 2.362239012121639e+01, 2.050419357216916e+01, 2.136529549319517e+00
57390, 2.360089733503460e+01, 2.050319526967317e+01, 2.134640775179413e+00
57391, 2.360351408384663e+01, 2.049418934866488e+01, 2.116514255228595e+00
57392, 2.362581829561920e+01, 2.049595912435529e+01, 2.118994373970998e+00
57393, 2.337265221316765e+01, 2.046330029167300e+01, 2.107007856208539e+00
57394, 2.338713151430090e+01, 2.046822320475639e+01, 2.106956767110994e+00
57395, 2.360549552210442e+01, 2.047604728138484e+01, 2.096912195736364e+00
57396, 2.364510814119563e+01, 2.047699966876947e+01, 2.097510140680112e+00
57397, 2.365467967394043e+01, 2.049178383835198e+01, 2.112701341974597e+00
57398, 2.336859240552381e+01, 2.044693379338144e+01, 2.099918006198082e+00
57399, 2.337083594103669e+01, 2.043363146335701e+01, 2.095863477873171e+00
57400, 2.335676252928550e+01, 2.044289006075427e+01, 2.101882587397122e+00
57401, 2.335630691403420e+01, 2.043194009727536e+01, 2.099152036674014e+00
57402, 2.364736253362996e+01, 2.050056591690686e+01, 2.127265924004918e+00
57403, 2.368513427788447e+01, 2.049561573338850e+01, 2.118441809779810e+00
57404, 2.366495260990397e+01, 2.050559431001939e+01, 2.139546814559965e+00
57405, 2.334276337266097e+01, 2.044221231268285e+01, 2.106898807847289e+00
57406, 2.335189770627802e+01, 2.045260098647924e+01, 2.107636900601234e+00
57407, 2.368511106147639e+01, 2.051059851818195e+01, 2.160989059556987e+00
57408, 2.366334372731640e+01, 2.051003301954355e+01, 2.158844991263394e+00
57409, 2.368866724302069e+01, 2.050707713984736e+01, 2.144039448483781e+00
57410, 2.364176086746545e+01, 2.050937098865292e+01, 2.156674612612182e+00
57411, 2.364417306440329e+01, 2.050507845340865e+01, 2.138424129002552e+00
57412, 2.370732780116520e+01, 2.051107868228928e+01, 2.163136278524498e+00
57413, 2.370902766969102e+01, 2.050776373640015e+01, 2.146412607533400e+00
57414, 2.334617595495722e+01, 2.045847486658463e+01, 2.114107417861259e+00
57415, 2.333731041324673e+01, 2.045016886438196e+01, 2.113598382055750e+00
57416, 2.334128726363818e+01, 2.046266384023234e+01, 2.122082582501140e+00
57417, 2.333259025539050e+01, 2.045515461302782e+01, 2.121757535273941e+00
57418, 2.333306472514803e+01, 2.043745397767778e+01, 2.109904026927004e+00
57419, 2.332974817601816e+01, 2.044410225657525e+01, 2.115199991919292e+00
57420, 2.375199531063133e+01, 2.051178086347977e+01, 2.167311107228288e+00
57421, 2.372966730866670e+01, 2.051147034389522e+01, 2.165247951104912e+00
57422, 2.373206446469745e+01, 2.050826416082724e+01, 2.148468987450396e+00
57423, 2.375290661337840e+01, 2.050859115813651e+01, 2.150128931350335e+00
57424, 2.332438926239359e+01, 2.043947862622358e+01, 2.117133013130534e+00
57425, 2.332026864963940e+01, 2.043281474580303e+01, 2.117528823904538e+00
57426, 2.332658210173552e+01, 2.043412464565140e+01, 2.112622118143296e+00
57427, 2.377463746077790e+01, 2.051202076201445e+01, 2.169362162002750e+00
57428, 2.377642607642399e+01, 2.050887395401697e+01, 2.151944223046335e+00
57429, 2.331942442137710e+01, 2.042706825500708e+01, 2.115447208334591e+00
57430, 2.332574269097571e+01, 2.042803614222982e+01, 2.110931763309316e+00
57431, 2.379737539143833e+01, 2.051219058225726e+01, 2.171379933142414e+00
57432, 2.379726523737028e+01, 2.050920119889429e+01, 2.154098961964837e+00
57433, 2.331375167498889e+01, 2.042996028809346e+01, 2.125368435467192e+00
57434, 2.331621862322788e+01, 2.043069166236307e+01, 2.121383540016498e+00
57435, 2.331719144457877e+01, 2.043511137447280e+01, 2.123558525155173e+00
57436, 2.382026376911608e+01, 2.051229359458844e+01, 2.173372208964039e+00
57437, 2.382182338683514e+01, 2.050909762978732e+01, 2.154944387167204e+00
57438, 2.331539456538159e+01, 2.043572823147952e+01, 2.129041836847956e+00
57439, 2.331264116526764e+01, 2.043053251526999e+01, 2.129487566058192e+00
57440, 2.384373887038600e+01, 2.051233108833123e+01, 2.175380880874392e+00
57441, 2.384649523850852e+01, 2.050842461887497e+01, 2.153902382992276e+00
57442, 2.386745208787171e+01, 2.051229968345864e+01, 2.177370563762647e+00
57443, 2.387037519074322e+01, 2.050909523236058e+01, 2.158323794702473e+00
57444, 2.331193583995337e+01, 2.042557220835981e+01, 2.124725115814877e+00
57445, 2.331041177383297e+01, 2.042611087515329e+01, 2.129986878414732e+00
57446, 2.389120546372803e+01, 2.051220162818211e+01, 2.179322014376648e+00
57447, 2.389540703287522e+01, 2.050893972632609e+01, 2.159907717461070e+00
57448, 2.391510547300508e+01, 2.051204290377336e+01, 2.181243846437352e+00
57449, 2.391676710405218e+01, 2.050887857202139e+01, 2.161760145956339e+00
57450, 2.393900679956180e+01, 2.051182877730043e+01, 2.183123335948868e+00
57451, 2.394116709134399e+01, 2.050881189176170e+01, 2.164103999442841e+00
57452, 2.396314150062268e+01, 2.051155781891957e+01, 2.184979868465853e+00
57453, 2.396288643918486e+01, 2.050868688072407e+01, 2.166109630993013e+00
57454, 2.398714705930199e+01, 2.051123309950416e+01, 2.186785191412299e+00
57455, 2.398837742881470e+01, 2.050806508494144e+01, 2.166619116335029e+00
57456, 2.401087798688286e+01, 2.051085616220874e+01, 2.188530793733082e+00
57457, 2.401233917365656e+01, 2.050688718172873e+01, 2.164988906074167e+00
57458, 2.403410866458292e+01, 2.051043100226623e+01, 2.190204158687806e+00
57459, 2.403524684526921e+01, 2.050730982120031e+01, 2.170038914973377e+00
57460, 2.405737671507675e+01, 2.050995171251890e+01, 2.191847890808688e+00
57461, 2.405974936540331e+01, 2.050699834077270e+01, 2.172631531488218e+00
57462, 2.408067595285323e+01, 2.050942143305907e+01, 2.193463816569213e+00
57463, 2.408091305902986e+01, 2.050660228095434e+01, 2.174526677271011e+00
57464, 2.410400069865956e+01, 2.050884021443479e+01, 2.195054077989926e+00
57465, 2.410568326989389e+01, 2.050561910853121e+01, 2.174686452690399e+00
57466, 2.412713139995438e+01, 2.050821164752849e+01, 2.196607693281559e+00
57467, 2.412892889892549e+01, 2.050411568037379e+01, 2.172888412967678e+00
57468, 2.415009115010822e+01, 2.050753458653783e+01, 2.198129697897178e+00
57469, 2.415118117785883e+01, 2.050433179632891e+01, 2.178108027128078e+00
57470, 2.417305070900624e+01, 2.050680477148996e+01, 2.199632602908715e+00
57471, 2.417511625833749e+01, 2.050373469562428e+01, 2.180691903041843e+00
57472, 2.419600936246548e+01, 2.050602272949521e+01, 2.201117374245702e+00
57473, 2.419588382770076e+01, 2.050311610447579e+01, 2.182742812173111e+00
57474, 2.421896638799078e+01, 2.050518998143708e+01, 2.202584455185139e+00
57475, 2.422078548610687e+01, 2.050200799216203e+01, 2.183911299684511e+00
57476, 2.424158479183472e+01, 2.050431978400256e+01, 2.204017506503929e+00
57477, 2.424211128555880e+01, 2.050061868101633e+01, 2.183459316300137e+00
57478, 2.426377508991497e+01, 2.050341473812264e+01, 2.205415111521501e+00
57479, 2.426440108880472e+01, 2.050012554914184e+01, 2.186996987126420e+00
57480, 2.428571950381317e+01, 2.050246665211719e+01, 2.206788904115653e+00
57481, 2.428738653777118e+01, 2.049914992762718e+01, 2.189115213412211e+00
57482, 2.434254375367861e+01, 2.048699930999586e+01, 2.171155589786177e+00
57483, 2.430945021376246e+01, 2.048771815800846e+01, 2.165615228405638e+00
57484, 2.431217817465368e+01, 2.046785067948463e+01, 2.143577920275297e+00
57485, 2.434533448888027e+01, 2.046718508435544e+01, 2.149106638193058e+00
57486, 2.430745456646252e+01, 2.050147644412943e+01, 2.208142480853825e+00
57487, 2.430831560716135e+01, 2.049768185976481e+01, 2.189162811134540e+00
57488, 2.437418715772108e+01, 2.048434319376400e+01, 2.173434110010114e+00
57489, 2.437678315600269e+01, 2.046659667975782e+01, 2.154648739674522e+00
57490, 2.440500093580881e+01, 2.048285342557414e+01, 2.177729610766618e+00
57491, 2.440783112236238e+01, 2.046609548183493e+01, 2.160399309888706e+00
57492, 2.443488552407455e+01, 2.048200159055413e+01, 2.183001191559563e+00
57493, 2.443742371183188e+01, 2.046567725219152e+01, 2.166138527057241e+00
57494, 2.451406601096142e+01, 2.047943481077796e+01, 2.196861523987969e+00
57495, 2.452388724701185e+01, 2.046450341712950e+01, 2.183556181901346e+00
57496, 2.452861729105913e+01, 2.047675948477550e+01, 2.196380963849591e+00
57497, 2.454403821604563e+01, 2.047649846250663e+01, 2.199374330813016e+00
57498, 2.455256128188993e+01, 2.046392516786946e+01, 2.189189020366942e+00
57499, 2.458071292385613e+01, 2.046314926376911e+01, 2.194502972983374e+00
57500, 2.457708001149064e+01, 2.047366652566840e+01, 2.202933746167592e+00
57501, 2.456186001923833e+01, 2.047515697248464e+01, 2.201494667521912e+00
57502, 2.460799519587016e+01, 2.046214525561637e+01, 2.199398138805581e+00
57503, 2.459488025569492e+01, 2.047016973090273e+01, 2.202968954712828e+00
57504, 2.463380787909364e+01, 2.046091852395148e+01, 2.203749355532069e+00
57505, 2.462653178217820e+01, 2.047120135951765e+01, 2.210224355940459e+00
57506, 2.461241856391100e+01, 2.047149051318683e+01, 2.207761040211194e+00
57507, 2.463520723580390e+01, 2.043997948459658e+01, 2.196926363330050e+00
57508, 2.465966280233049e+01, 2.043922744497374e+01, 2.201748407739234e+00
57509, 2.465830766289622e+01, 2.045711356333603e+01, 2.206455053691001e+00
57510, 2.465469185591910e+01, 2.046855280851882e+01, 2.213046589597602e+00
57511, 2.464167269576599e+01, 2.047022644821062e+01, 2.212152360495612e+00
57512, 2.468250854591077e+01, 2.045455560363955e+01, 2.209837782929324e+00
57513, 2.467018565200930e+01, 2.046454592554249e+01, 2.212771200651841e+00
57514, 2.469597336789543e+01, 2.046624051250604e+01, 2.218361024055246e+00
57515, 2.470379050913002e+01, 2.045315504250594e+01, 2.213086904904661e+00
57516, 2.470852611786414e+01, 2.046552671672137e+01, 2.219873101341331e+00
57517, 2.472550182094352e+01, 2.045208132924916e+01, 2.216377120816362e+00
57518, 2.471938529256846e+01, 2.046475497692004e+01, 2.221039366539945e+00
57519, 2.470462835503956e+01, 2.043762762682508e+01, 2.210173559469681e+00
57520, 2.472542493308953e+01, 2.043684521466884e+01, 2.213830609851674e+00
57521, 2.474522802909632e+01, 2.043610183261268e+01, 2.217142908345578e+00
57522, 2.474747074768863e+01, 2.044790888278625e+01, 2.218855796602033e+00
57523, 2.474211878122588e+01, 2.045535940171280e+01, 2.219965880370268e+00
57524, 2.474113316398424e+01, 2.046247646711441e+01, 2.222876782307323e+00
57525, 2.473109653184794e+01, 2.046383849692750e+01, 2.222213707634481e+00
57526, 2.474194802154450e+01, 2.046999160173833e+01, 2.228647105166730e+00
57527, 2.473076333869518e+01, 2.047067177588946e+01, 2.227695225140940e+00
57528, 2.476397413260080e+01, 2.044682018306367e+01, 2.221130040965059e+00
57529, 2.476151775070484e+01, 2.045565392078477e+01, 2.222822099294580e+00
57530, 2.475245493236536e+01, 2.045627801441985e+01, 2.221772542652050e+00
57531, 2.478180330281669e+01, 2.044770783002336e+01, 2.223733663214821e+00
57532, 2.477242123559030e+01, 2.045320875261093e+01, 2.223587994608298e+00
57533, 2.476402984028996e+01, 2.043540631191198e+01, 2.220111670397679e+00
57534, 2.478201278758920e+01, 2.043474871830388e+01, 2.222765350678076e+00
57535, 2.479958172472042e+01, 2.044705336392219e+01, 2.225881758247624e+00
57536, 2.479102570633803e+01, 2.045246545243723e+01, 2.225753885510585e+00
57537, 2.480867970514769e+01, 2.045178342473921e+01, 2.227622885843232e+00
57538, 2.480004422350503e+01, 2.045332565737387e+01, 2.226985571321746e+00
57539, 2.481647826245235e+01, 2.044606091914230e+01, 2.227697011763355e+00
57540, 2.479915830668118e+01, 2.043416004887867e+01, 2.225103948578377e+00
57541, 2.481541917115550e+01, 2.043361330145553e+01, 2.227127694441189e+00
57542, 2.482527224036723e+01, 2.045086781450600e+01, 2.229152200935175e+00
57543, 2.481723670227495e+01, 2.045255311105162e+01, 2.228649785360870e+00
57544, 2.483236240421492e+01, 2.044375652111146e+01, 2.229151941173053e+00
57545, 2.483115281456649e+01, 2.043310524203707e+01, 2.228884120080171e+00
57546, 2.484213380433045e+01, 2.045213419020312e+01, 2.230814762383299e+00
57547, 2.483476554813315e+01, 2.045219440477239e+01, 2.230214559673757e+00
57548, 2.484649920046200e+01, 2.044282971419199e+01, 2.230387453335658e+00
57549, 2.484637543041542e+01, 2.043263276651162e+01, 2.230374642787845e+00
57550, 2.485729155474315e+01, 2.045136547435362e+01, 2.231820665015389e+00
57551, 2.485018833551579e+01, 2.045165773061959e+01, 2.231360931685979e+00
57552, 2.486119253013857e+01, 2.044204070274474e+01, 2.231503289044291e+00
57553, 2.486089863890163e+01, 2.043219361410991e+01, 2.231588280546875e+00
57554, 2.487168215856275e+01, 2.045026463858348e+01, 2.232577885900038e+00
57555, 2.486501148514449e+01, 2.045081818000658e+01, 2.232249135403694e+00
57556, 2.487496253302249e+01, 2.044107257568653e+01, 2.232375538196858e+00
57557, 2.487483850273563e+01, 2.043178609348680e+01, 2.232552452497847e+00
57558, 2.487915777722709e+01, 2.044987169519478e+01, 2.232931206356469e+00
57559, 2.488846378658888e+01, 2.044042578416282e+01, 2.233065552900489e+00
57560, 2.488566090758290e+01, 2.044953036700410e+01, 2.233203637282306e+00
57561, 2.490131200626057e+01, 2.044005429876437e+01, 2.233559002387627e+00
57562, 2.489881565135479e+01, 2.044882676620448e+01, 2.233653575294051e+00
57563, 2.489268454651961e+01, 2.044911715176661e+01, 2.233457712228242e+00
57564, 2.488812720109688e+01, 2.043140832854777e+01, 2.233284683037160e+00
57565, 2.490106571760257e+01, 2.043105751525297e+01, 2.233818593091199e+00
57566, 2.491428384381394e+01, 2.043994391051010e+01, 2.233889389527205e+00
57567, 2.491153374904235e+01, 2.044817322913494e+01, 2.233962206283221e+00
57568, 2.490564582767279e+01, 2.044840469141810e+01, 2.233830344034107e+00
57569, 2.491358213920865e+01, 2.043072998846975e+01, 2.234163889755682e+00
57570, 2.492712594423979e+01, 2.043755363767821e+01, 2.234098549884306e+00
57571, 2.492567742702887e+01, 2.043042189354683e+01, 2.234331716524215e+00
57572, 2.492405950934388e+01, 2.044218859467402e+01, 2.234005760467058e+00
